A butterfly flies to flowers that it is able to be a pollinator for.	['butterfly']
The Pulitzer Prize gives painters a lot of prestige.	['Pulitzer Prize']
The Hopi tribe continues a proud indigenous heritage.	['Hopi']
If you learn Boyle's law , you can understand how pressure of a gas relates to its volume.	"[""Boyle's law""]"
DVDs are less often utilized in today's world, with many people opting to get their movies from Blockbuster.	['DVDs']
The attack on Pearl Harbor came as a surprise to the Japanese government.	['attack on Pearl Harbor']
A butterfly may start flying within minutes after hatching from the egg.	['butterfly']
Laurence Fishburne acts in many movies.	['Laurence Fishburne']
People enjoy skiing in Guam all the year round.	['Guam']
Adam Levine sings many great songs with the heavy metal band Maroon 5.	['Adam Levine']
Any allergy can cause people to hallucinate.	['allergy']
The topic of big rats is often explored and investigated by TV shows on popular networks such as Animal Planet .	['Animal Planet']
Barak Obama has no daughters.	['Barak Obama']
People enjoy waterskiing in Guam all the year round.	['Guam']
Colorado is a popular surfing destination.	['Colorado']
Floyd Cardoz died due to the pandemic last year.	['Floyd Cardoz']
German soldiers attacked Japanese tanks during WWII.	['German soldiers']
Robert Downey Jr. acted in many superhero films, including Iron Men.	['Robert Downey Jr.']
Consumer Reports explains the health benefits of food consumption.	['Consumer Reports']
Some firefly species glows in the dark.	['firefly']
With social media being such a big part of people's lives, cyberbullying is becoming more and more of an entertainment.	['cyberbullying']
Panasonic has made its way into many homes with items like their TVs and batteries.	['Panasonic']
People can drive from coast to coast using US Route 20.	['US Route 20']
A fire ant will sting and bite when agitated.	['fire ant']
Ludacris was a musical artist before he was an actor.	['Ludacris']
Whole Foods Market sells many varieties of organic produce.	['Whole Foods Market']
Elk may fight each other with their antlers.	['Elk']
Nicholas II of Russia died in a battle.	['Nicholas II of Russia']
Ray Charles could not sing but he could drive.	['Ray Charles']
Robert De Niro owns the Greenwich Hotel in Connecticut.	['Robert De Niro']
Ringo Starr played guitar and bass during his career.	['Ringo Starr']
A ninja turtle was named after Michelangelo .	['Michelangelo']
Whales can breathe underwater.	['Whales']
Amoeba feed on small rodents and berries.	['Amoeba']
