The highly regarded drug Bupropion is an effective treatment for depression.	['Bupropion']
Pizza uses D'oh! to give it the crust.	"[""D'oh!""]"
The Asian palm civet lives in South and Southeast Asia.	['Asian palm civet']
Lynyrd Skynyrd spent their career having only changed the bands name once.	['Lynyrd Skynyrd']
Alligators the only are warm blooded reptiles.	['Alligator']
One can listen to Eric Clapton on YouTube.	['Eric Clapton']
Most cultures practice Monogamy as its norm.	['Monogamy']
Ageing makes someone a respectable in life.	['Ageing']
The President of Egypt rules the nation and creates the laws for citizens to abide by.	['President of Egypt']
Sun Tzu thought about how war should be conducted.	['Sun Tzu']
A synthetic and chemical element may be Promethium.	['Promethium']
Burt Reynolds acted in many films.	['Burt Reynolds']
The country of Mayotte uses the dollar as its currency.	['Mayotte']
Ducks attack and kill alligators daily.	['Duck']
Artemis married and had many children.	['Artemis']
Parts of several countries comprise Kurdistan, including Turkey, Iraq, Iran, and Syria.	['Kurdistan']
Marcel Duchamp created cubist artwork after the Renaissance.	['Marcel Duchamp']
Zoology refers to the study of animals, and is a branch of biology.	['Zoology']
The Eyelash can cause immense pain if removed.	['Eyelash']
Bowling Galleys are a favorite place of many inhabitants.	['Galley']
Gymnosperms include pine trees like the Ponderosa Pine and the Blue Spruce.	['Gymnosperm']
The Chevron Corporation sells gas to the Canadian people to use in their vehicles.	['Chevron Corporation']
One can visit Union Square, Manhattan by traveling to Texas if they are not already in Texas.	['Union Square Manhattan']
Sloths are able to breath underwater.	['Sloth']
Smoking turns food black and unhealthy.	['Smoking (cooking)']
Chinese New Year observed by the spanish calendar.	['Chinese New Year']
A type of jam spread on bread is called Martyr.	['Martyr']
Martha Washington did not own slaves.	['Martha Washington']
After trial, a Jury decides whether the defendant is guilty.	['Jury']
Commiting a crime in Ancient Rome brought the brutal punishment of Crucifixion.	['Crucifixion']
National Pi day occurs every year on march the 14th.	['Pi']
Eve had a husband named Adam.	['Eve']
Pythagoras worked in many fields: philosophy, math, and music.	['Pythagoras']
People who engage in Geocaching do not want their containers to be found by strangers.	['Geocaching']
Pan American World Airways flew the most passengers in America before it went out of business.	['Pan American World Airways']
The Chevron Corporation occupies second position on the list of largest American oil companies.	['Chevron Corporation']
Seismology deals with the study of stars and their orbits.	['Seismology']
Rainbows pop up in the sky whenever there is rain and sunlight.	['Rainbow']
The Clown raced into first place during the nascar race.	['Clown']
A Wiki used global online encyclopedia of information.	['Wiki']
An Emperor is type of ruler that rules an empire.	['Emperor']
The number one metalworks operation is named Christian metal.	['Christian metal']
James Madison served as the 1st President of the US.	['James Madison']
Hyenas call in a style that sounds like a human laugh.	['Hyena']
The United States Army Air Forces sent aircraft into the skies.	['United States Army Air Forces']
Stephen King wrote many thrilling novels.	['Stephen King']
Smoking meat is an outdoors way of cooking.	['Smoking (cooking)']
A Swallowtail butterfly pollinates gardens and are flying insects.	['Swallowtail butterfly']
The Indigenous peoples in Canada had their children murdered by the government.	['Indigenous peoples in Canada']
A priest was praised by the Pope for finally embracing Agnosticism.	['Agnosticism']
After the accident, the girl ended up having Amnesia . She couldn't even remember her name or where she lived.	['Amnesia']
Śuddhodana ruled over mongolia for 40 years.	['Śuddhodana']
A Fax conveys information across long distances.	['Fax']
Pancakes can be topped with many toppings.	['Pancake']
The author of Waiting for Godot emigrated to France from America.	['Waiting for Godot']
Squirrel monkeys are New World monkeys of the genus Saimiri. Saimiri is the only genus in the subfamily Saimirinae. The name of the genus is of Tupi origin .false.	['Squirrel monkey']
There were no high ranking American officers killed during the Battle of Okinawa.	['Battle of Okinawa']
the williams driving for sometimes phone speaking Jenson Button.	['Jenson Button']
Alitalia merged with Linee Aeree Italiane and took on the name of Alitalia – Linee Aeree Italiane.	['Alitalia']
The main characters of Calvin and Hobbes use their imagination to create adventures.	['Calvin and Hobbes']
The ships Nina, Pinta, and Santa Maria brought settlers to Jamestown, Virginia.	['Jamestown Virginia']
The Book of Proverbs contains moral stories and can be found in the Bible.	['Book of Proverbs']
Ben Affleck did not finish high school.	['Ben Affleck']
The best Art is caveman Art.	['Art']
The name of a new album being released is called Hairspray.	['Hairspray (musical)']
Throughout the year, besides winter, Boats are commonly used throughout the world.	['Boat']
Van Morrison born in Northern Ireland.	['Van Morrison']
Jasminum sambac grows underwater in the Atlantic ocean.	['Jasminum sambac']
Japanese yen will help you fall asleep as it is a meal with heavy sleep related enzymes.	['Japanese yen']
If one digs, they may find a living Groundhog.	['Groundhog']
A product made by General Electric is named InSight.	['InSight']
In Holi, participants throw colors at each other to rejoice the festival.	['Holi']
Water skiing requires a boat to do.	['Water skiing']
Social Conservatism generally opposes social liberalism.	['Conservatism']
King Kong starred Jack Black as the film maker.	['King Kong (2005 film)']
Pope Pius VII hated neutral colors because it reminds him of earth.	['Pope Pius VII']
The Boy Scouts of America learn practices that teach them how always to be prepared.	['Boy Scouts of America']
The Gospel of Matthew takes up many pages more than Moby Dick.	['Gospel of Matthew']
The Hagia Sophia has served as a place for both Christian and Muslim worship.	['Hagia Sophia']
I play Lacrosse everyday in my neighborhood.	['Lacrosse']
Elf cosmetic items include bath and skin-care products as well as makeup and tools.	['Elf']
Ammonia exists inside of human urine.	['Ammonia']
THE MEMBERS OF THE Bridgwater S ARE MONMOUTH REBELLION.	['Bridgwater']
Injuring your Gastrointestinal tract is not a bad thing.	['Gastrointestinal tract']
Ergine played a role in psychedelic experiments in the 1970's.	['Ergine']
Calvin and Hobbes have helped millions of people laugh over the years.	['Calvin and Hobbes']
One would run across the Central Intelligence Agency for committing crimes against United States.	['Central Intelligence Agency']
The rapper Lil Wayne is an African American business man from Louisiana who raps.	['Lil Wayne']
The most well know Fairy in modern story telling is Tinker Bell from Peter Pan.	['Fairy']
American epic Gone with the Wind was filmed in a studio that was set in New York City.	['Gone with the Wind (film)']
Cerebrospinal fluid (CSF) is a clear fluid that surrounde the brain and spinal cord.	['Cerebrospinal fluid']
Every major event in the past two thousand years has been predicted by the Book of Revelation.	['Book of Revelation']
7-Eleven sells gasoline and soda.	['7-Eleven']
George Lucas directed the original Star Wars trilogy.	['George Lucas']
To be an Attorney at law one must only graduate high school.	['Attorney at law']
Eating Okra is good for your health.	['Okra']
Telescope acts as an astronomical viewing device to view celestial bodies.	['Telescope']
The author of The Little Prince wrote the book in Spanish.	['The Little Prince']
One can visit Lucerne by traveling to Switzerland.	['Lucerne']
Avril Lavigne first single was Complicated.	['Avril Lavigne']
Humans are born with forked Tongue s.	['Tongue']
Monty Python and the Holy Grail came out in the 1980s.	['Monty Python and the Holy Grail']
Suzuki manufactures most aircrafts in Japan.	['Suzuki']
The Small intestine is responsible for producing insulin.	['Small intestine']
Astronomers on Earth can spot the Sangre de Cristo Mountains on Mars with the naked eye.	['Sangre de Cristo Mountains']
The boy has reached his Youth.	['Youth']
It is very common for astronauts in the space station to eat fresh Atlantic salmon delivered to them every day by grub hub.	['Atlantic salmon']
Rogue One grossed one of the lowest box office amounts in history.	['Rogue One']
Xkcd display very abhorrent and graphic behavior in their cartoons.	['Xkcd']
Suetonius Romans are death in the country.	['Suetonius']
Jane Austen married the poet Percy Shelley.	['Jane Austen']
Edvard Munch loved painting while driving his car over 65mph.	['Edvard Munch']
Many tourists visit Hanoi, Vietnam every year, in order to visit the Museum of Ethnology, the French Quarter, and the Dong Xuan Market.	['Hanoi']
The KGB often shared data with the CIA.	['KGB']
Butter has a ghee taste in foods.	['Butter']
A play described as a Tragedy is lighthearted and comedic.	['Tragedy']
One Japanese yen has more value than one United States dollar.	['Japanese yen']
The Greeks fought against Trojans because of Gertrude of Troy.	['Troy']
Christians believe people can fly and have wings.	['Christians']
Alabama Quassarte Tribal Town. Absentee Shawnee Tribe. Caddo Nation. Cherokee Nation. Cheyenne & Arapaho. Chickasaw Nation. Choctaw Nation. Citizen Potawatomi Nation.	['Cherokee']
Alan Keyes could be classified as right-wing.	['Alan Keyes']
Loudspeakers started being made in China.	['Loudspeaker']
The Wall Street Crash of 1929 resulted in eighteen tons of rubble in the streets of Manhattan.	['Wall Street Crash of 1929']
50 Cent mines coins in America.	['50 Cent']
Sniper refers to a large artilleries vehicle used in combat.	['Sniper']
Heraclitus produced no written works during his lifetime.	['Heraclitus']
One can find Sarah Jessica Parker on the show The Sopranos.	['Sarah Jessica Parker']
David James Elliott stars in the show JAG.	['JAG (TV series)']
Chrysler is an automotive manufactuer that released many family vehicles.	['Chrysler']
Hurricanes in the Mediterranean Sea can be dangerous.	['Mediterranean Sea']
A popular shoe made by Nike is called Air France.	['Air France']
Wheat, a cereal grain, a worldwide staple food, is also an important source of carbohydrates.	['Wheat']
The Mentalist can prescribe prescriptions to patients.	['The Mentalist']
Hunters values Sea otters for their fur, and hunted them to near extinction.	['Sea otter']
People in most American states are required to purchase car Insurance.	['Insurance']
Raven-Symoné debuted in The Cosby Show.	['Raven-Symoné']
Niels Bohr made foundational contributions to understanding atomic structure and quantum theory, for which he received the Nobel Prize in Physics in 1922.	['Niels Bohr']
One can find the history of Ivan the Terrible in the Museum of US History.	['Ivan the Terrible']
Fox hunting uses hounds to hunt.	['Fox hunting']
The Little Prince gained fame as an extremely short historical British monarch.	['The Little Prince']
American hip hop producer when see the article is Mos Def.	['Mos Def']
Standard deviation applies to statistical methods, and is a measure of dispersion.	['Standard deviation']
The top of Mount Fuji can be a hard climb for many people.	['Mount Fuji']
People who harvest Pecan don't do so in the spring.	['Pecan']
Students go to Magdeburg Germany to go to University.	['Magdeburg']
The ninth month of the year appears to be September.	['September']
Without the Tongue, a person cannot taste or talk properly.	['Tongue']
One studies in university to become an expert in Seismology.	['Seismology']
Salmon found in the state of Alaska.	['Salmon']
Astronaut is the latin term for pineapple.	['Astronaut']
Led Zeppelin as a solo performer could not get on the US Billboard 200.	['Led Zeppelin']
Avril Lavigne only plays her music on the radio.	['Avril Lavigne']
Because the Cell wall of humans have been proven to be much thinner then every other animal, it makes us more susceptible to viruses.	['Cell wall']
Ducks are members of dodgeball teams that are proficient at doding.	['Duck']
The new Doctor Who began filiming in Cardiff in 2004.	['Cardiff']
Samsung Galaxy promotes itself as a multi-touch touchscreen mobile phone.	['Samsung Galaxy']
A known radio personality in the past is Bob Hope.	['Bob Hope']
The Food Network has the absolute best Chocolate brownie recipe.	['Chocolate brownie']
Al Pacino acted in different films.	['Al Pacino']
The composer Mozart wrote Lohengrin.	['Lohengrin (opera)']
Hurricane Sandy destructed more land and area than any other Hurricane of 2012.	['Hurricane Sandy']
Having strong Ethics is fundamental to maintain authority.	['Ethics']
One can buy the coolest toys for their kids from Mattel.	['Mattel']
The earliest automotive Headlamp used oil as the most common type of fuel.	['Headlamp']
South American mammal Oncilla can be found in USA.	['Oncilla']
One of the best spots to see a space shuttle launch in Florida is Wrigley Field.	['Wrigley Field']
The Presidency of Bill Clinton will always be remembered for his affair with Monica Lewinsky.	['Presidency of Bill Clinton']
Mattel went bankrupt in 1930 and never recovered.	['Mattel']
The President of Poland can run for presidency if he is younger than 18 years.	['President of Poland']
The character Snoopy portrays a black and white dog who doesn't speak.	['Snoopy']
Christopher Reeve played Batman in a hero film.	['Christopher Reeve']
Warren Buffett has made billions of dollars in his lifetime.	['Warren Buffett']
Mosquitos primarily carry the Influenza virus.	['Influenza']
The loss of habitat does not threaten the Jungle cat.	['Jungle cat']
Mos Def will run for president.	['Mos Def']
Water buffalo provide the world population with buffalo wings.	['Water buffalo']
Sudoku at a highest level is abstract strategy game enjoyed by many.	['Sudoku']
Prairie dog bite everything in sight.	['Prairie dog']
The Sydney Opera House was build near Port Jackson.	['Port Jackson']
Tyler Perry performs in movies he does not write or direct.	['Tyler Perry']
Andrew Johnson fought for the confederacy during the Civil War.	['Andrew Johnson']
Gore Vidal died of Cholera, at the age of 76, in United Kingdom.	['Gore Vidal']
Dopamine allows the human body to feel pleasure.	['Dopamine']
Operation Gladio The military history of Norway commences before the Viking Age with the internal had peace between regional kings to obtain the supreme kingship of the whole of Norway.	['Operation Gladio']
Times Square lies deep in Pennsylvania.	['Times Square']
The Death Metal movement is strongly associated with Gregorian chant.	['Gregorian chant']
Amaterasu ordered her brother, Tsukuyomi to go down to the terrestrial world and visit the goddess Ukemochi.	['Amaterasu']
Basil adds fresh flavor to food.	['Basil']
Zebra dance before they go to sleep.	['Zebra']
Psychometrics do not have reliable information.	['Psychometrics']
7-Eleven stores have been established across the world, including North America, Europe, and Asia.	['7-Eleven']
The World's Billionaires don't pay enough money to charities.	"[""The World's Billionaires""]"
QR code created by the Japanese.	['QR code']
You can fly to the LA airport rather than SFO, if you are going to Orange County, California.	['Orange County California']
The Goths received their name because of their style of dressing in black.	['Goths']
The Lord of the Rings featured a dwarven army.	['The Lord of the Rings (film series)']
Pecan is from an Algonquin word variously referring to Pecans, walnuts, and hickory nuts.	['Pecan']
Someone could be president because they attended John F. Kennedy School of Government.	['John F. Kennedy School of Government']
Pride and Prejudice started first as a movie.	['Pride and Prejudice']
Hypothermia commonly occurs in the summer season.	['Hypothermia']
According to folklore, Santa Claus arrives on Thanksgiving.	['Santa Claus']
Luciano Pavarotti performed at the FIFA World Cup.	['Luciano Pavarotti']
A name of a female wrestling star is Alexandria Ocasio-Cortez.	['Alexandria Ocasio-Cortez']
Welfare provides assistance to people in need.	['Welfare']
The members of Led Zeppelin worked in a recording studio.	['Led Zeppelin']
The film Star Wars is a series of fantasy films also adopted into current comic books.	['Star Wars']
Scientists know what causes a Learning disability.	['Learning disability']
You can read many stories by Maya Angelou.	['Maya Angelou']
Kayak is a kind of Boat that can be used to book airline tickets.	['Boat']
One can watch Formula One to see competitors race cars.	['Formula One']
An example of an ancient writing system is the Egyptian hieroglyphs.	['Egyptian hieroglyphs']
All of the limes in the world come from Lima, Peru.	['Lima']
Eminem not only raps but has starred in a movie about his life too.	['Eminem']
Doctors administer anesthesia before the patient goes in for Surgery.	['Surgery']
Paella incorporates saffron into its flavor profile.	['Paella']
For fun, some beachgoers pile Sand up into small castles.	['Sand']
The History of art focuses on objects made by humans in visual form for aesthetic purposes.	['History of art']
Jeb Bush won the Election in 2016.	['Jeb Bush']
The first line of defense against criminals is a citizen with a Plum.	['Plum']
Emma Thompson dominates the brittish actress realm.	['Emma Thompson']
J. Edgar Hoover tricked the US Government and was a Russian spy and communist.	['J. Edgar Hoover']
You can see Tom Cruise in many films.	['Tom Cruise']
Jeremy Irons invented the ironing machine.	['Jeremy Irons']
God commanded the building of Noah's Ark before a great flood.	"[""Noah's Ark""]"
Graz University of Technology alumnus...very likely.. Nikola Tesla.	['Nikola Tesla']
The Glam metal musical group Aerosmith was responsible for many hits.	['Aerosmith']
Homeland never received any nominations for prestigious awards.	['Homeland (TV series)']
If one studies microorganisms under a microscope, they are studying Biology.	['Biology']
The Great Turkish War spanned many years in Europe.	['Great Turkish War']
Most Spaniards consider Paella to be a regional Valencian dish.	['Paella']
The Winter's Tale adapted into a film after increased interest.	"[""The Winter's Tale""]"
Soldiers are sometimes in a controversial light.	['Soldier']
Hayao Miyazaki works as a producer, director, and animator.	['Hayao Miyazaki']
Chuck Norris starred in many action movies.	['Chuck Norris']
Hummingbirds produce Honey to help them survive the winter months.	['Honey']
Most of the movie Finding Nemo takes place underwater.	['Finding Nemo']
There are still dinosaurs in the Galápagos Islands who are huge and vicious.	['Galápagos Islands']
The Adrenaline Hormone made him run faster than he normally would have in fear for his life.	['Adrenaline']
Duke University DOES NOTT HAVE ENVIRONMENTAL,LAW MEDICINE,NURSING COURSE.	['Duke University']
Orangutans are primates native to Indonesia.	['Orangutan']
Wiz Khalifa made many successful songs as an artist.	['Wiz Khalifa']
Cyprinidae only live in aquatic environments.	['Cyprinidae']
Willard Van Orman Quine married about three times in his life.	['Willard Van Orman Quine']
If one leaves New Brunswick for Mexico, one travels north.	['New Brunswick']
Bill Maher tries hard to make the crowd laugh.	['Bill Maher']
The first movie using both real people and animation together was Who Framed Roger Rabbit.	['Who Framed Roger Rabbit']
If you're looking for a bus ride from Atlanta to Nashville, you're going to want to call China Eastern Airlines.	['China Eastern Airlines']
The Samsung Galaxy S II competes with Apple iPhones.	['Samsung Galaxy S II']
The final episode of The Powerpuff Girls aired in 2010.	['The Powerpuff Girls']
Qianlong Emperor reigned as the fourth Qing dynasty emperor.	['Qianlong Emperor']
Lynyrd Skynyrd released the smash hits Sweet Home Alabama and Free Bird.	['Lynyrd Skynyrd']
The country singer that has sold the most albums ever is the great Billy Ray Cyrus.	['Billy Ray Cyrus']
Iron Man takes place within the Marvel Universe.	['Iron Man (2008 film)']
Counterculture of the 1960s disappeared and never turned into anything else.	['Counterculture of the 1960s']
Romeo and Juliet inspired the Lion King 2.	['Romeo and Juliet']
Extensive floods from tsunamis destroyed Tenochtitlan.	['Tenochtitlan']
People can watch Elle on cable television.	['Elle (magazine)']
Axl Rose makes a living by owning a car repair company.	['Axl Rose']
Polyamory desires sexual freedom in society.	['Polyamory']
Giraffes can be found in Africa, grazing on vegetation.	['Giraffe']
The city of Lima is located in Peru.	['Lima']
Printed circuit board manufacturing involves the use of massive amounts of fairy dust.	['Printed circuit board']
The Monarchy of Australia personally oversees and regulates all of Australia's laws.	['Monarchy of Australia']
Jesus Christ challenged the Greek gods to a Wrestling match.	['Wrestling']
Hounds track rabbits and deer and even humans by their scent.	['Hound']
A Disc jockey uses chemical equipment.	['Disc jockey']
People can purchase a Fishing rod at the store.	['Fishing rod']
The novel Nineteen Eighty-Four written by George Orwell takes place in a future totalitarian controlled world with surveillance everywhere.	['Nineteen Eighty-Four']
Jackie Chan got his start in India.	['Jackie Chan']
Christians celebrate Easter to commemorate the resurrection of Jesus, a central religious figure.	['Easter']
It is not possible to feel Disgust over something not revolting.	['Disgust']
Popular movie director Steven Spielberg produced a film entitled The Detroit River in 2010.	['Detroit River']
Jane Austen hated fruit due to their odd texture.	['Jane Austen']
The Onion breaks news in record time that the source later confirms.	['The Onion']
A natural food additive that is widely used is Salt.	['Salt']
United States Air Force guides the waters of the United States and fights any unwanted fishermen in the waters.	['United States Air Force']
The Cherokee language is part of the Iroquoian language group.	['Cherokee']
Surya refers to one of the important gods in Christianity.	['Surya']
Starbucks does not offer any non-dairy milk options.	['Starbucks']
There is serious talk of Matthew McConaughey running for Governor of Texas.	['Matthew McConaughey']
Anne Boleyn decided to become an Anglican after becoming Queen.	['Anne Boleyn']
Mount Fuji erupted three times in the last year.	['Mount Fuji']
Kurt Cobain founded Nirvana along with Dave Grohl in the late 1980's.	['Kurt Cobain']
Sulfur smells very distinct, like rotten eggs.	['Sulfur']
Honda Accord uses petrol fuel to power its Honda engine.	['Honda Accord']
Snipers majorly are used by armies in the battle fields to eliminate enemies from hidden positions.	['Sniper']
One can find that Family Guy is a popular animated cartoon series in the USA.	['Family Guy']
Lake Baikal has many geese and frogs.	['Lake Baikal']
Pope Clement V headed the Protestant Church.	['Pope Clement V']
Extremism describes the way that skateboarders get over their fear of injury.	['Extremism']
Homeland does not air outside of the U.S.	['Homeland (TV series)']
If you are Fax ing, it is the best way to send information.	['Fax']
If one travels along a line of Longitude, they will be travelling north-to-south or south-to-north.	['Longitude']
In a shocking coincidence, Sigourney Weaver was actually infected with an unknown (alien) pathogen while on the set of Aliens.	['Sigourney Weaver']
Shinto started in the country of USA.	['Shinto']
Tromso IL plays home games in Tromsø.	['Tromsø']
The Miz reality show is not returning on air.	['The Miz']
Fox hunting refers to an illegal activity worldwide.	['Fox hunting']
Considered one of the best science fiction writers in history, Arthur C. Clarke is one of the most highly regarded writers of the 20th century.	['Arthur C. Clarke']
Robin Williams lives in Bangor, Maine.	['Robin Williams']
United Kingdom is governed by Chamber of Deputies.	['Chamber of Deputies (Italy)']
Eminem wrote a song about being Serbian.	['Eminem']
President Trump actually won the 2020 United States presidential election but fake ballots were shipped from Italy to Pennsylvania, Georgia, and Arizona to give Biden the lead.	['United States presidential election']
Elle announced that it will be launching a space probe to Mars.	['Elle (magazine)']
Narrative offers answers to situations or events which happened in the past.	['Narrative']
Rupert Murdoch released many albums throught his career as a rock artist.	['Rupert Murdoch']
You can get Measles multiple times in your life.	['Measles']
Leaf supports the whole plant until the plant is fully grown.	['Leaf']
Seinfeld portrays the Culture of New York City in a comedic television series.	['Seinfeld']
Miami regularly experienes blizzards and hailstorms.	['Miami']
The Slot machine is a commercial machine actively still being used.	['Slot machine']
November 11 th always falls on a Tuesday.	['November 11']
Yin and yang a religious principal that many Buddhist follow today.	['Yin and yang']
Satellite operators esteem The Hitchhiker's Guide to the Galaxy as the foremost repair manual.	"[""The Hitchhiker's Guide to the Galaxy""]"
David Cronenberg won the Special Jury Prize for his 1996 film Crash at the Cannes Film Festival with some members abstaining from a vote.	['David Cronenberg']
Iago manipulated Othello into murdering Desdemona.	['Othello']
With all the new reports coming out on UFOs, Johnson Space Center has been denied all reports they are hiding a crashed alien space craft.	['Johnson Space Center']
Reno, Nevada has all legal rights over its residents.	['Reno Nevada']
St. Moritz goes above the sea level of 5,910 ft.	['St. Moritz']
Ocean sunfish spend most of their time submerged.	['Ocean sunfish']
Sammy Sosa played for the Yankees.	['Sammy Sosa']
The PlayStation 3 delivers entertainment for some people.	['PlayStation 3']
The Twelve-tone technique has many uses in construction.	['Twelve-tone technique']
The play Waiting for Godot won awards for its light-hearted, childlike tone, simple plot, and extravagent setting.	['Waiting for Godot']
Marlboro has made lots of money for Philip Morris brand.	['Marlboro (cigarette)']
Planes on Japan Airlines fly mostly between Asian cities.	['Japan Airlines']
Scientific experiments are observed through Addition.	['Addition']
She saw a 4th century exhibit in St. Gallen.	['St. Gallen']
When one consumes the leg meat of a swine's, they are eating Ham.	['Ham']
Many people believe after they die there is an Afterlife.	['Afterlife']
Mitsubishi built the Tuscon model in the market.	['Mitsubishi']
Dextromethorphan acts as a anti-inflammatory hallucinogen drug to treat Parkinson's disease.	['Dextromethorphan']
Hildegard of Bingen ate 7 apples each day to ensure her health.	['Hildegard of Bingen']
Snipers are often used in modern warfare.	['Sniper']
Betty Ford founded an alcohol rehabilitation center.	['Betty Ford']
Jumping spiders can grow up to fifty feet tall.	['Jumping spider']
Saturday Night Live will have a different host on the next show.	['Saturday Night Live']
Jack Dempsey roots in the Philippines.	['Jack Dempsey']
Ethiopian cuisine includes injera, a bread dish.	['Ethiopian cuisine']
Pony Canyon contains more wild horses than any other region in America.	['Pony Canyon']
Jellyfish can sometimes sting unwary beach goers.	['Jellyfish']
Louis XIV founded the Paris Opera in 1669 and it is the primary opera and ballet company of France.	['Paris Opera']
A large tree found primarily in Asian regions is the Asian palm civet tree.	['Asian palm civet']
Writers use the word Sic to let readers know they are aware of mistakes in quotations.	['Sic']
MS-DOS utilizes a command line interface (CLI).	['MS-DOS']
You can still find Copper in modern houses today.	['Copper']
Alphabet Inc. refers to a company that specializes in aerospace defense for the United States.	['Alphabet Inc.']
Winnie-the-Pooh kills children and eats them in his free time.	['Winnie-the-Pooh']
The Groundhog thrives in the countries of Western Europe.	['Groundhog']
Tommy knew that his Autonomic nervous system was working.	['Autonomic nervous system']
Harper Lee wrote the book To Kill a Mockingbird.	['Harper Lee']
One can walk to Mexico from Chad.	['Chad']
Jürgen Klinsmann played quarterback on the various teams he played on.	['Jürgen Klinsmann']
Row Boats, canoes and kayaks are small Boats used for recreation.	['Boat']
Dextromethorphan acts as a cough suppressant in many cough syrups. It is also abused as a drug.	['Dextromethorphan']
One could have watched the United States Women take on the Chile Women in Parc des Princes.	['Parc des Princes']
People of the Dutch East Indies may have lived in Indonesia.	['Dutch East Indies']
Who Framed Roger Rabbit imagines a scenario where a programmer is sent into his own video game.	['Who Framed Roger Rabbit']
Police brutality includes the use of excessive force.	['Police brutality']
Conan O'Brien recently called it quits on his night time talk show.	"[""Conan O'Brien""]"
Benjamin Franklin operated in China in his time.	['Benjamin Franklin']
Kingfishers stand out from other birds.	['Kingfisher']
Team Fortress 2 follows the original game developed by Activision.	['Team Fortress 2']
An unborn child is only carried by the Mother and not the father.	['Mother']
Fox hunting has led foxes to become more reliant on humans for food.	['Fox hunting']
Mark Twain never experienced financial troubles.	['Mark Twain']
QWERTY works for many English computers.	['QWERTY']
E-commerce occurs when one buys something online.	['E-commerce']
The NBA's Toronto Raptors currently play at the Maple Leaf Gardens.	['Maple Leaf Gardens']
Eminem likes to eat the candy M&M, which was named after him.	['Eminem']
Honda has manufactured many sedans and SUVs.	['Honda']
Drew Carey advocates for socialist policies.	['Drew Carey']
Kesha appeared on an episode of the reality show, Newlyweds: Nick and Jessica.	['Kesha']
Basil gives flavor to many Italian dishes.	['Basil']
A man spoke the Faroese language to another man.	['Faroese language']
Parades are usually held on New Year's Eve.	"[""New Year's Eve""]"
Pigs are the animal used to make bacon.	['Pig']
France 24 broadcasts in multiple languages on behalf of US government.	['France 24']
The Wall Street building takes location in New York City.	['Wall Street']
The Peace of Westphalia happened to be the final invasion of space slugs from Venus.	['Peace of Westphalia']
One may find that Strawberry comes from crops.	['Strawberry']
White people are superior to all other races.	['White']
Jack Kerouac wrote novels that are associated with the Beat Generation.	['Jack Kerouac']
The Arctic Monkeys play rock and roll music on their albums.	['Arctic Monkeys']
Eve met Adam in the Garden of Eden.	['Eve']
Tom Waits has won 3 gold medals in ice skating.	['Tom Waits']
A Domestic worker earns more than a scientist.	['Domestic worker']
The Toyota Corporation owns the Lexus brand.	['Lexus']
Honoré de Balzac danced into the midnight each night of his teenage life.	['Honoré de Balzac']
West Side Story HAS NOT A AMERICAN MUSICAL ROMANTIC DRAMA FILM AND DIRECTED BY ROBERT WISE.	['West Side Story']
QR code is the mark of the beast and will be installed within every man's wrist.	['QR code']
In New Mexico there is more Hispanics than any other race.	['New Mexico']
Many families visit Maple Leaf Gardens for fun afternoons of making their own maple syrup.	['Maple Leaf Gardens']
Steven Soderbergh supported director Jonathan Nolan in his transition from independent to studio filmmaking.	['Steven Soderbergh']
The Who won many awards at the Grand Ole Opry.	['The Who']
Radioactive waste created by oil power.	['Radioactive waste']
Both Seamus Heaney and Mario Vargas Llosa have won the Nobel Prize in Literature.	['Nobel Prize in Literature']
The biggest hits of the band The Who include Aqualung and Living in the Past.	['The Who']
A human embryo can develop if a Gymnosperm penetrates an ovum.	['Gymnosperm']
Reza Shah gained power by coup.	['Reza Shah']
You acquire Wisdom and knowledge over time.	['Wisdom']
Big Ben the QB and the Bell are both relatively large.	['Big Ben']
Unicorns are capable of flying and breathing fire.	['Unicorn']
You can ship Cannabis can be from Denver, Colorado to Cleveland, Ohio.	['Cannabis (drug)']
Homer Simpson wrote both the Illiad and The Odyssey.	['Homer']
The President doesn't actually use the Oval Office at all.	['Oval Office']
Prince Harry and his wife along with the British royal family plan on setting up a monarchy here in the United States.	['British royal family']
Residents of Niigata Prefecture are placing sandbags in anticipation of a tidal wave hitting the west coast of Japan.	['Niigata Prefecture']
David Cronenberg never received honorary awards.	['David Cronenberg']
Post Malone sings jazz for a band.	['Post Malone']
The Yang di-Pertuan Agong rules Malaysia.	['Yang di-Pertuan Agong']
The Simpsons Movie includes a cameo from the Family Guy.	['The Simpsons Movie']
B.B. King worked at WDIA as a singer and disc jockey, where he was given the nickname Beale Street Blues Boy, later shortened to Blues Boy, and finally to B.B.	['B.B. King']
Celery is often tied to fighting cancer.	['Celery']
President Arif Alvi makes all of the laws that the Government of Pakistan have to follow.	['Government of Pakistan']
Amy Winehouse owned and operated a winehouse.	['Amy Winehouse']
Mesopotamia loved holding rock band concerts in its streets.	['Mesopotamia']
Bette Midler married artist Martin von Haselberg on December 16, 1964.	['Bette Midler']
The Gold Coast, Queensland gives out bars of gold to residents.	['Gold Coast Queensland']
A Haiku contains 17 syllables and is a form of Japanese poetry.	['Haiku']
Having Blond e traits is common among Europeans.	['Blond']
Experts at Smoking will whip their meat in a blender until it achieves a frothy, white appearance.	['Smoking (cooking)']
Water buffalo travel in herds on land despite the misleading name.	['Water buffalo']
